ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Quality_Score
467824,Male,Yes,70,Yes,Lawyer,3.0,1,1.0,Cat_6,D,5.0
459670,Female,Yes,39,Yes,Entertainment,7.0,2,2.0,Cat_6,B,5.434864864864864
462515,Male,Yes,42,No,Doctor,5.0,2,5.0,Cat_6,B,5.310327455919395
461604,Male,Yes,38,No,Entertainment,1.0,2,2.0,Cat_6,B,5.748684210526315
462472,Male,No,35,Yes,Artist,0.0,1,1.0,Cat_6,C,5.618489583333333
465149,Male,Yes,43,Yes,Entertainment,1.0,2,3.0,Cat_6,B,5.510000000000001
459673,Female,Yes,83,Yes,Lawyer,1.0,1,1.0,Cat_6,B,5.0
465507,Male,Yes,43,Yes,Artist,8.0,1,1.0,Cat_6,B,5.510000000000001
467393,Female,Yes,46,Yes,Artist,0.0,2,4.0,Cat_6,C,5.458981233243968
460713,Male,Yes,50,Yes,Doctor,0.0,2,3.0,Cat_6,B,5.47316384180791
465366,Female,No,38,Yes,Artist,8.0,1,1.0,Cat_6,B,5.573066666666667
465073,Male,Yes,69,No,Executive,1.0,3,2.0,Cat_6,C,5.420994475138121
464626,Female,Yes,38,Yes,Artist,1.0,2,2.0,Cat_6,C,5.573066666666667
465450,Female,No,26,Yes,Healthcare,0.0,1,3.0,Cat_6,D,5.390932642487047
461157,Male,No,37,No,Healthcare,0.0,1,5.0,Cat_3,A,5.427374301675978
465032,Male,Yes,72,Yes,Executive,0.0,3,2.0,Cat_6,C,5.0
460965,Male,Yes,52,Yes,Artist,1.0,2,4.0,Cat_6,B,5.434159779614324
466166,Male,Yes,85,Yes,Lawyer,1.0,3,2.0,Cat_4,A,5.0
460131,Female,No,29,Yes,Healthcare,6.0,1,3.0,Cat_6,D,5.518207282913165
465577,Male,No,26,No,Healthcare,0.0,1,4.0,Cat_3,C,5.5598853868194835
463334,Female,No,33,Yes,Doctor,0.0,1,6.0,Cat_4,C,5.62827763496144
462100,Female,No,40,Yes,Healthcare,0.0,1,1.0,Cat_2,D,5.43771712158809
459125,Female,No,32,Yes,Artist,5.0,1,7.0,Cat_6,A,5.734249999999999
467734,Male,Yes,79,Yes,Lawyer,2.0,3,2.0,Cat_6,B,5.0
462865,Female,No,25,Yes,Healthcare,5.0,1,1.0,Cat_6,D,5.425543478260869
465932,Male,No,35,No,Artist,1.0,1,1.0,Cat_7,A,5.618489583333333
460377,Female,Yes,68,Yes,Lawyer,0.0,1,1.0,Cat_6,C,5.381643835616439
463138,Female,No,28,No,Homemaker,5.0,1,5.0,Cat_3,D,5.661891891891893
461202,Male,No,33,Yes,Healthcare,5.0,1,4.0,Cat_6,C,5.39891304347826
466288,Male,Yes,36,Yes,Artist,7.0,2,5.0,Cat_2,B,5.542547425474254
459161,Male,Yes,51,Yes,Executive,3.0,3,5.0,Cat_6,C,5.592458100558659
466780,Female,No,36,Yes,Artist,11.0,1,5.0,Cat_6,A,5.604884318766066
466959,Male,Yes,25,Yes,Artist,8.0,1,4.0,Cat_6,D,5.4602179836512255
463786,Female,Yes,37,Yes,Artist,5.0,2,2.0,Cat_6,C,5.56231884057971
459093,Female,Yes,39,Yes,Doctor,8.0,2,2.0,5,C,5.434864864864864
463747,Female,Yes,35,Yes,Artist,0.0,2,2.0,Cat_6,C,5.522666666666667
460259,Male,No,21,No,Healthcare,1.0,1,4.0,Cat_2,D,5.481889763779527
464494,Female,Yes,55,Yes,Artist,1.0,2,4.0,Cat_3,C,5.451052631578948
466563,Female,No,20,No,Marketing,5.0,1,4.0,Cat_6,D,5.522368421052631
466722,Male,Yes,35,No,Executive,1.0,3,3.0,Cat_6,C,5.618489583333333
460561,Female,No,39,No,Engineer,6.0,1,1.0,Cat_3,C,5.434864864864864
461522,Male,Yes,83,No,Executive,1.0,3,2.0,Cat_6,D,5.0
459039,Male,Yes,45,Yes,Artist,1.0,2,2.0,Cat_6,C,5.33225
459452,Male,Yes,40,Yes,Artist,9.0,1,2.0,Cat_6,C,5.467532467532467
461713,Female,No,27,Yes,Artist,1.0,1,5.0,Cat_6,C,5.554330708661417
461567,Male,Yes,51,No,Entertainment,7.0,2,3.0,Cat_6,C,5.592458100558659
461495,Male,Yes,35,Yes,Artist,1.0,2,3.0,Cat_6,B,5.618489583333333
461602,Female,No,26,Yes,Artist,0.0,1,5.0,Cat_6,A,5.390932642487047
461781,Male,Yes,57,Yes,Artist,0.0,1,2.0,Cat_6,C,5.496388888888888
462126,Male,Yes,20,No,Healthcare,1.0,2,4.0,Cat_7,D,5.475555555555555
461247,Female,No,49,Yes,Artist,4.0,1,1.0,Cat_6,A,5.481896551724137
461620,Male,No,52,Yes,Entertainment,1.0,1,2.0,Cat_6,B,5.434159779614324
463286,Male,Yes,35,Yes,Artist,1.0,2,3.0,Cat_6,C,5.618489583333333
466553,Male,Yes,39,Yes,Healthcare,1.0,1,3.0,Cat_6,D,5.413941018766756
466239,Male,Yes,69,Yes,Executive,0.0,1,2.0,Cat_4,B,5.420994475138121
462393,Female,No,26,Yes,Entertainment,6.0,1,2.0,Cat_6,D,5.390932642487047
465502,Male,Yes,36,Yes,Artist,8.0,1,4.0,Cat_4,D,5.542547425474254
459337,Female,Yes,25,Yes,Engineer,6.0,2,2.0,Cat_6,A,5.425543478260869
466934,Female,Yes,60,Yes,Artist,0.0,1,1.0,Cat_6,B,5.3567484662576685
467965,Female,No,37,Yes,Healthcare,1.0,1,2.0,Cat_6,A,5.56231884057971
465840,Female,No,42,No,Artist,0.0,1,1.0,Cat_5,D,5.681212121212121
465689,Male,No,22,No,Healthcare,9.0,1,4.0,Cat_3,D,5.591394658753709
462982,Male,Yes,41,No,Doctor,2.0,2,4.0,Cat_6,A,5.365159574468085
464262,Male,Yes,75,No,Executive,0.0,1,1.0,Cat_6,D,5.0
463095,Female,Yes,37,Yes,Homemaker,5.0,3,2.0,Cat_6,A,5.56231884057971
461687,Female,Yes,77,Yes,Artist,0.0,3,2.0,Cat_6,B,5.0
467124,Male,Yes,57,No,5,1.0,2,2.0,Cat_4,B,5.496388888888888
464499,Male,Yes,43,Yes,Executive,1.0,3,4.0,Cat_6,B,5.510000000000001
467778,Female,No,31,Yes,Healthcare,8.0,1,4.0,Cat_6,C,5.382561307901907
466280,Male,No,33,No,Doctor,1.0,1,2.0,Cat_3,B,5.39891304347826
463523,Male,Yes,60,Yes,Executive,1.0,3,4.0,Cat_6,B,5.5475218658892125
462937,Female,Yes,61,Yes,Artist,1.0,1,2.0,Cat_6,C,5.6128534704370185
460649,Female,No,29,No,Homemaker,8.0,1,1.0,Cat_4,D,5.518207282913165
460911,Male,No,25,Yes,Healthcare,1.0,1,4.0,Cat_6,D,5.4602179836512255
462269,Male,Yes,83,Yes,Artist,2.0,3,2.0,Cat_6,A,5.0
459279,Female,No,38,Yes,Artist,7.0,1,1.0,Cat_6,C,5.573066666666667
461566,Male,No,28,Yes,Artist,0.0,1,4.0,Cat_7,C,5.354925373134328
462324,Male,Yes,65,Yes,Entertainment,0.0,3,2.0,Cat_6,A,5.339108910891089
463253,Female,Yes,61,Yes,Doctor,0.0,2,4.0,Cat_7,B,5.6128534704370185
465528,Female,Yes,46,Yes,5,0.0,1,2.0,Cat_6,C,5.458981233243968
464667,Female,Yes,51,No,Engineer,4.0,1,2.0,Cat_4,D,5.518232044198895
462606,Male,Yes,36,No,Executive,2.0,3,3.0,Cat_4,D,5.542547425474254
466961,Female,Yes,55,Yes,Artist,2.0,2,2.0,Cat_6,C,5.451052631578948
463431,Male,Yes,43,Yes,Artist,5.0,2,4.0,Cat_4,B,5.510000000000001
459585,Female,Yes,46,Yes,Artist,0.0,2,4.0,Cat_6,A,5.458981233243968
459304,Female,Yes,43,Yes,Artist,8.0,2,2.0,Cat_6,B,5.389572192513368
462523,Male,Yes,57,No,Doctor,4.0,1,3.0,Cat_4,B,5.496388888888888
464805,Male,Yes,35,No,Doctor,0.0,1,1.0,Cat_4,A,5.618489583333333
465036,Male,Yes,65,Yes,Artist,0.0,2,2.0,Cat_6,C,5.339108910891089
467953,Female,Yes,37,Yes,Artist,0.0,1,3.0,Cat_6,A,5.56231884057971
464381,Male,Yes,35,Yes,Artist,4.0,2,2.0,Cat_6,A,5.618489583333333
466115,Male,Yes,37,No,Executive,1.0,1,2.0,Cat_6,A,5.427374301675978
467606,Male,Yes,38,Yes,Executive,0.0,2,3.0,Cat_6,B,5.748684210526315
466340,Male,No,19,No,Healthcare,1.0,1,3.0,Cat_4,D,5.6310160427807485
461453,Male,Yes,41,Yes,Artist,8.0,1,5.0,Cat_6,D,5.365159574468085
460628,Male,Yes,27,Yes,Entertainment,5.0,1,5.0,Cat_3,B,5.409756097560975
459916,Male,No,36,Yes,Artist,0.0,1,1.0,Cat_3,B,5.542547425474254
462341,Male,Yes,61,Yes,Artist,2.0,2,2.0,Cat_6,C,5.574114441416893
467613,Male,Yes,53,No,Artist,1.0,2,6.0,Cat_6,A,5.4153439153439145
462706,Male,Yes,45,Yes,Artist,0.0,1,1.0,Cat_6,C,5.33225
466095,Female,5,27,Yes,Healthcare,1.0,1,6.0,Cat_6,C,5.554330708661417
466393,Female,Yes,42,No,Entertainment,1.0,1,6.0,Cat_3,B,5.681212121212121
466735,Male,No,18,No,Healthcare,0.0,1,5.0,Cat_6,D,5.483844011142061
461296,Female,Yes,83,Yes,Lawyer,0.0,3,2.0,Cat_6,C,5.0
463987,Female,No,36,Yes,Artist,0.0,1,1.0,Cat_6,B,5.604884318766066
462094,Female,No,37,Yes,Healthcare,5.0,1,1.0,Cat_6,D,5.56231884057971
463073,Male,Yes,42,Yes,Artist,1.0,2,3.0,Cat_6,C,5.310327455919395
466539,Female,Yes,80,No,Lawyer,1.0,3,2.0,Cat_6,C,5.0
463311,Female,No,18,No,Healthcare,0.0,1,5.0,Cat_3,D,5.503735632183908
462355,Male,Yes,61,No,Entertainment,1.0,1,5.0,Cat_6,A,5.574114441416893
461960,Male,Yes,57,Yes,Entertainment,0.0,1,2.0,Cat_6,A,5.496388888888888
461848,Male,No,36,No,Marketing,0.0,1,2.0,Cat_6,D,5.542547425474254
461963,Female,No,43,Yes,Artist,8.0,1,1.0,Cat_6,A,5.389572192513368
459268,Female,No,33,No,Homemaker,7.0,1,5.0,Cat_6,D,5.62827763496144
465477,Male,No,31,No,Healthcare,1.0,1,3.0,Cat_2,B,5.370523415977961
460619,Male,No,52,Yes,Entertainment,5.0,1,5.0,Cat_3,C,5.434159779614324
466472,Male,No,38,Yes,Doctor,4.0,1,1.0,Cat_2,B,5.748684210526315
467727,Male,Yes,45,Yes,Artist,7.0,3,4.0,Cat_3,A,5.33225
459341,Male,Yes,72,Yes,Lawyer,0.0,3,2.0,Cat_6,C,5.0
466486,Female,Yes,43,Yes,Doctor,9.0,1,2.0,Cat_4,A,5.389572192513368
460284,Female,No,29,Yes,Entertainment,8.0,1,2.0,Cat_6,A,5.518207282913165
463704,Male,No,45,Yes,Artist,1.0,1,2.0,Cat_6,A,5.33225
460690,Female,5,51,No,Homemaker,8.0,1,5.0,Cat_3,A,5.518232044198895
467061,Female,No,29,Yes,Homemaker,13.0,1,1.0,Cat_6,A,5.518207282913165
464545,Male,No,43,Yes,Artist,7.0,1,3.0,Cat_6,A,5.510000000000001
464239,Female,Yes,42,No,Artist,0.0,2,3.0,Cat_6,A,5.681212121212121
464996,Male,Yes,47,No,Entertainment,9.0,2,6.0,Cat_6,C,5.635260115606936
461339,Male,No,26,Yes,Healthcare,1.0,1,3.0,Cat_6,B,5.5598853868194835
461581,Female,Yes,60,Yes,Lawyer,1.0,3,3.0,Cat_6,C,5.3567484662576685
460623,Male,Yes,41,Yes,Executive,5.0,1,2.0,Cat_1,A,5.365159574468085
467493,Male,Yes,47,Yes,Executive,1.0,3,4.0,5,B,5.635260115606936
467407,Male,No,27,Yes,Artist,7.0,1,3.0,Cat_6,D,5.409756097560975
461110,Male,No,18,No,Healthcare,5.0,1,3.0,Cat_3,D,5.483844011142061
460055,Female,No,46,Yes,Artist,8.0,1,1.0,Cat_6,C,5.458981233243968
466568,Female,Yes,35,Yes,Artist,5.0,2,2.0,Cat_6,B,5.522666666666667
467032,Female,No,25,Yes,Artist,2.0,1,2.0,Cat_6,A,5.425543478260869
463590,Male,No,18,No,Healthcare,5.0,1,3.0,Cat_4,D,5.483844011142061
467225,Female,No,22,No,Healthcare,1.0,1,3.0,Cat_6,D,5.602393617021277
466509,Male,Yes,56,No,Executive,1.0,2,3.0,Cat_6,B,5.576308539944903
463087,Female,Yes,35,Yes,Homemaker,9.0,2,2.0,Cat_4,B,5.522666666666667
460524,Female,Yes,40,5,Homemaker,9.0,2,5.0,Cat_4,C,5.43771712158809
459535,Male,Yes,50,Yes,Artist,8.0,2,2.0,Cat_6,C,5.47316384180791
467384,Male,No,42,Yes,5,5.0,1,1.0,Cat_6,D,5.310327455919395
466390,Female,Yes,61,Yes,Homemaker,1.0,2,5.0,Cat_3,B,5.6128534704370185
463636,Male,No,33,No,Doctor,1.0,1,6.0,Cat_4,A,5.39891304347826
466717,Female,Yes,69,No,Entertainment,1.0,1,2.0,Cat_3,B,5.330591259640102
466731,Female,Yes,38,Yes,Engineer,4.0,1,2.0,Cat_4,A,5.573066666666667
466201,Male,Yes,42,Yes,Doctor,1.0,2,5.0,Cat_4,C,5.310327455919395
467729,Male,Yes,61,Yes,Entertainment,3.0,2,6.0,Cat_6,B,5.574114441416893
460234,Female,No,20,No,Healthcare,4.0,1,6.0,Cat_2,D,5.522368421052631
464342,Female,Yes,46,Yes,Engineer,1.0,2,2.0,Cat_6,C,5.458981233243968
460915,Male,Yes,40,No,Entertainment,5.0,1,4.0,Cat_3,D,5.467532467532467
466002,Male,Yes,51,Yes,Doctor,1.0,3,2.0,Cat_3,C,5.592458100558659
459641,Female,Yes,58,Yes,Artist,4.0,2,5.0,Cat_6,C,5.360110803324099
463995,Female,No,33,Yes,Healthcare,1.0,1,5.0,Cat_6,C,5.62827763496144
463903,Male,No,26,No,Entertainment,0.0,1,2.0,Cat_6,A,5.5598853868194835
466378,Male,Yes,58,No,Executive,4.0,3,3.0,Cat_6,C,5.646280991735537
459270,Male,Yes,65,Yes,Homemaker,0.0,3,2.0,Cat_6,A,5.339108910891089
461257,Male,Yes,41,Yes,Engineer,1.0,2,2.0,Cat_4,C,5.365159574468085
461667,Male,Yes,42,Yes,Doctor,0.0,2,2.0,Cat_6,C,5.310327455919395
465214,Male,Yes,25,No,Engineer,14.0,1,1.0,Cat_6,D,5.4602179836512255
461212,Female,No,30,No,Homemaker,10.0,1,6.0,Cat_6,D,5.37621359223301
466080,Male,5,33,No,Marketing,1.0,3,1.0,Cat_6,D,5.39891304347826
463608,Male,Yes,25,Yes,5,5.0,1,5.0,Cat_7,A,5.4602179836512255
461697,Male,Yes,79,No,Lawyer,1.0,1,1.0,Cat_6,D,5.0
459913,Female,Yes,51,No,Healthcare,0.0,3,3.0,Cat_4,D,5.518232044198895
461288,Male,No,26,Yes,Doctor,1.0,1,4.0,Cat_6,C,5.5598853868194835
465669,Female,Yes,37,No,Entertainment,2.0,2,4.0,Cat_4,A,5.56231884057971
460934,Female,No,25,No,Doctor,0.0,1,2.0,Cat_6,D,5.425543478260869
466785,Male,No,41,Yes,Marketing,0.0,1,2.0,Cat_6,D,5.365159574468085
465034,Female,Yes,83,Yes,Executive,1.0,3,3.0,Cat_6,A,5.0
463947,Male,Yes,35,Yes,Entertainment,0.0,2,3.0,Cat_6,C,5.618489583333333
465785,Male,No,21,No,Healthcare,3.0,1,7.0,Cat_4,D,5.481889763779527
462856,Female,No,28,Yes,Engineer,0.0,1,3.0,Cat_6,D,5.661891891891893
459898,Male,Yes,45,Yes,Artist,0.0,2,2.0,Cat_6,C,5.33225
463790,Male,Yes,51,No,Executive,0.0,1,4.0,Cat_4,B,5.592458100558659
465487,Male,No,25,Yes,Entertainment,1.0,1,3.0,Cat_6,A,5.4602179836512255
465147,Male,No,29,Yes,Healthcare,2.0,1,3.0,Cat_6,C,5.493261455525606
463405,Male,Yes,45,No,Marketing,1.0,1,2.0,Cat_3,D,5.33225
460648,Female,5,29,No,Homemaker,8.0,1,1.0,Cat_5,D,5.518207282913165
464771,Female,Yes,47,No,Engineer,8.0,2,5.0,Cat_4,B,5.423209169054441
459358,Female,No,56,Yes,Lawyer,5.0,1,2.0,Cat_6,D,5.465599999999999
459152,Female,No,40,Yes,Artist,8.0,1,2.0,Cat_6,B,5.43771712158809
464605,Female,Yes,65,Yes,Lawyer,1.0,1,1.0,Cat_6,A,5.577664974619289
466481,Male,No,40,Yes,Artist,2.0,1,1.0,Cat_3,B,5.467532467532467
462097,Male,Yes,42,Yes,Doctor,8.0,2,2.0,Cat_2,B,5.310327455919395
460636,Male,Yes,45,Yes,Artist,2.0,2,3.0,Cat_3,D,5.33225
463174,Female,Yes,58,Yes,Engineer,1.0,1,1.0,Cat_3,A,5.360110803324099
463239,Female,No,30,No,Doctor,1.0,1,3.0,Cat_2,D,5.37621359223301
460081,Male,Yes,35,Yes,Artist,10.0,3,2.0,Cat_6,B,5.618489583333333
466891,Female,Yes,53,No,Homemaker,9.0,1,1.0,Cat_6,A,5.41119592875318
463519,Female,Yes,58,Yes,Artist,0.0,2,2.0,Cat_6,C,5.360110803324099
467632,Female,Yes,88,Yes,Artist,1.0,3,2.0,Cat_6,C,5.0
465339,Female,No,27,No,Marketing,0.0,1,3.0,Cat_2,C,5.554330708661417
467611,Male,No,39,Yes,Artist,9.0,1,1.0,Cat_6,A,5.413941018766756
462732,Female,Yes,41,Yes,Artist,5.0,1,1.0,Cat_6,B,5.454076086956522
465481,Female,No,28,No,Artist,1.0,1,4.0,Cat_4,B,5.661891891891893
459095,Male,Yes,35,No,Entertainment,9.0,1,3.0,Cat_1,A,5.618489583333333
464896,Male,Yes,76,No,Executive,1.0,3,2.0,Cat_4,A,5.0
460414,Female,No,33,Yes,Healthcare,0.0,1,1.0,Cat_6,D,5.62827763496144
461420,Female,Yes,59,Yes,Doctor,5.0,1,2.0,Cat_6,A,5.473033707865168
463375,Female,Yes,45,Yes,Doctor,0.0,1,1.0,Cat_4,B,5.455764075067024
459546,Female,Yes,81,No,Lawyer,5.0,3,2.0,Cat_6,B,5.0
463796,Female,No,33,No,Engineer,1.0,1,3.0,Cat_6,D,5.62827763496144
459236,Female,Yes,86,No,Lawyer,0.0,3,2.0,Cat_6,B,5.0
459593,Male,No,19,No,Healthcare,5.0,1,4.0,Cat_6,D,5.6310160427807485
466576,Female,No,20,No,Healthcare,0.0,1,4.0,Cat_6,D,5.522368421052631
460633,Male,Yes,37,Yes,5,5.0,3,2.0,Cat_3,A,5.427374301675978
462012,Female,No,25,No,Healthcare,0.0,1,8.0,Cat_7,B,5.425543478260869
461198,Female,No,89,Yes,Lawyer,5.0,1,1.0,Cat_6,D,5.0
462533,Female,No,33,Yes,Entertainment,0.0,1,3.0,Cat_6,A,5.62827763496144
460171,Female,Yes,62,Yes,Artist,0.0,3,2.0,Cat_6,C,5.382383419689119
466385,Female,Yes,55,Yes,Artist,4.0,2,4.0,Cat_7,C,5.451052631578948
465418,Male,No,39,Yes,Artist,0.0,1,1.0,Cat_1,A,5.413941018766756
464411,Male,No,30,Yes,Healthcare,3.0,1,6.0,Cat_7,D,5.450123456790123
463254,Female,Yes,37,No,Executive,0.0,3,2.0,Cat_1,A,5.56231884057971
461456,Female,No,40,No,Marketing,0.0,1,1.0,Cat_6,A,5.43771712158809
461557,Male,No,38,Yes,Artist,6.0,1,4.0,Cat_2,A,5.748684210526315
462946,Male,Yes,52,No,Artist,1.0,1,2.0,Cat_6,A,5.434159779614324
463616,Female,Yes,48,No,Engineer,1.0,2,5.0,Cat_3,B,5.413370473537604
462593,Female,Yes,60,No,Engineer,1.0,2,5.0,Cat_4,B,5.3567484662576685
464693,Female,No,36,Yes,Engineer,9.0,1,1.0,Cat_4,A,5.604884318766066
459618,Male,Yes,59,Yes,Doctor,0.0,2,2.0,Cat_4,C,5.561213720316622
466494,Male,Yes,71,No,Entertainment,0.0,2,3.0,Cat_6,A,5.0
462223,Male,Yes,78,No,5,0.0,1,1.0,Cat_4,D,5.0
462432,Male,Yes,37,Yes,Executive,1.0,2,2.0,Cat_6,B,5.427374301675978
464268,Female,No,51,Yes,Artist,0.0,1,1.0,Cat_6,A,5.518232044198895
461305,Male,No,22,No,Healthcare,1.0,1,3.0,Cat_6,D,5.591394658753709
462006,Male,Yes,28,Yes,Artist,1.0,2,2.0,Cat_6,B,5.354925373134328
463917,Female,No,22,No,Healthcare,1.0,1,8.0,Cat_4,D,5.602393617021277
463979,Female,Yes,48,Yes,Homemaker,1.0,3,2.0,Cat_2,C,5.413370473537604
465780,Female,No,23,No,Healthcare,1.0,1,4.0,Cat_6,D,5.400294985250737
464795,Female,No,31,No,Engineer,1.0,1,8.0,Cat_4,A,5.382561307901907
467596,Male,Yes,37,No,Artist,1.0,1,5.0,Cat_3,C,5.427374301675978
459250,Male,Yes,50,Yes,Doctor,1.0,2,4.0,Cat_6,C,5.47316384180791
462680,Male,Yes,42,Yes,Doctor,5.0,2,4.0,Cat_6,C,5.310327455919395
460468,Female,No,50,Yes,Executive,1.0,1,1.0,Cat_6,A,5.416020671834626
466131,Female,No,43,Yes,Artist,1.0,1,1.0,Cat_6,D,5.389572192513368
461311,Male,No,20,No,Marketing,0.0,1,4.0,Cat_6,C,5.475555555555555
464067,Female,No,28,Yes,Entertainment,0.0,1,4.0,Cat_2,B,5.661891891891893
462299,Female,No,33,No,Healthcare,7.0,1,6.0,Cat_6,C,5.62827763496144
466165,Female,No,49,Yes,Artist,0.0,1,1.0,Cat_2,B,5.481896551724137
462177,Male,No,43,5,Artist,6.0,1,5.0,Cat_2,B,5.510000000000001
460237,Female,No,40,Yes,Healthcare,9.0,1,1.0,Cat_4,D,5.43771712158809
459087,Female,No,21,No,Doctor,0.0,1,3.0,Cat_6,C,5.670555555555556
464971,Female,Yes,36,No,Engineer,1.0,1,5.0,Cat_4,A,5.604884318766066
460472,Male,Yes,49,No,Doctor,1.0,2,3.0,Cat_4,A,5.340104166666666
461145,Female,Yes,36,Yes,Entertainment,0.0,1,2.0,Cat_3,A,5.604884318766066
466982,Male,Yes,56,Yes,Artist,5.0,2,2.0,Cat_6,B,5.576308539944903
466061,Female,No,41,5,5,2.0,1,1.0,Cat_3,A,5.454076086956522
465960,Female,No,32,Yes,Marketing,8.0,1,1.0,Cat_6,D,5.734249999999999
462561,Female,Yes,48,Yes,Artist,4.0,2,2.0,Cat_6,C,5.413370473537604
465555,Female,Yes,66,No,Lawyer,5.0,3,2.0,Cat_4,D,5.742051282051282
462096,Female,No,43,Yes,Homemaker,5.0,1,1.0,Cat_4,A,5.389572192513368
466015,Male,Yes,69,No,Entertainment,3.0,1,8.0,Cat_6,A,5.420994475138121
459372,Female,No,27,Yes,Healthcare,5.0,1,4.0,Cat_6,B,5.554330708661417
463196,Female,Yes,67,Yes,Engineer,1.0,1,1.0,Cat_6,A,5.460589812332439
463598,Female,Yes,32,No,Engineer,3.0,1,2.0,Cat_6,C,5.734249999999999
464850,Female,5,51,No,Artist,5.0,2,3.0,Cat_4,B,5.518232044198895
462978,Male,Yes,43,No,Entertainment,5.0,2,3.0,Cat_6,B,5.510000000000001
461988,Male,Yes,36,No,Engineer,0.0,2,2.0,Cat_6,B,5.542547425474254
461635,Male,Yes,43,Yes,Executive,6.0,3,3.0,Cat_6,C,5.510000000000001
464687,Male,Yes,36,Yes,Artist,9.0,2,5.0,Cat_4,D,5.542547425474254
466336,Male,5,23,No,Healthcare,3.0,1,4.0,Cat_4,D,5.453389830508475
459685,Male,Yes,36,Yes,Artist,0.0,2,2.0,Cat_7,C,5.542547425474254
466617,Female,No,23,No,Healthcare,4.0,1,3.0,Cat_6,D,5.400294985250737
465973,Female,Yes,50,Yes,Artist,8.0,2,2.0,Cat_6,B,5.416020671834626
459312,Male,No,22,No,Healthcare,1.0,1,4.0,Cat_4,D,5.591394658753709
459525,Female,Yes,62,Yes,Artist,5.0,3,3.0,Cat_6,C,5.382383419689119
467863,Female,Yes,35,Yes,Doctor,0.0,2,3.0,Cat_6,C,5.522666666666667
461659,Female,Yes,52,Yes,Artist,0.0,2,2.0,Cat_6,C,5.279387186629527
466272,Female,Yes,68,Yes,Lawyer,0.0,2,3.0,Cat_6,C,5.381643835616439
459292,Male,No,46,Yes,Artist,1.0,1,2.0,Cat_6,C,5.545454545454546
460115,Female,No,28,Yes,Healthcare,5.0,1,1.0,Cat_3,A,5.661891891891893
463710,Male,No,49,Yes,Entertainment,0.0,1,1.0,Cat_2,B,5.340104166666666
463856,Male,Yes,37,Yes,Artist,0.0,2,2.0,Cat_4,C,5.427374301675978
467545,Male,Yes,53,Yes,Artist,9.0,2,2.0,Cat_6,B,5.4153439153439145
466027,Female,Yes,70,No,Engineer,7.0,1,1.0,Cat_3,B,5.0
460409,Female,No,43,Yes,Artist,8.0,1,4.0,Cat_6,D,5.389572192513368
465342,Male,Yes,83,Yes,Executive,0.0,3,2.0,Cat_6,A,5.0
460249,Female,No,25,Yes,Entertainment,9.0,1,2.0,Cat_6,A,5.425543478260869
464231,Male,Yes,45,Yes,Artist,0.0,2,4.0,Cat_6,C,5.33225
461676,Female,No,29,Yes,Engineer,1.0,1,1.0,Cat_6,A,5.518207282913165
462338,Male,Yes,43,Yes,Artist,9.0,2,2.0,5,C,5.510000000000001
467597,Female,Yes,65,Yes,Lawyer,0.0,1,1.0,Cat_6,A,5.577664974619289
459256,Female,Yes,46,Yes,Artist,0.0,3,4.0,Cat_6,B,5.458981233243968
459962,Male,Yes,59,Yes,Artist,8.0,1,1.0,Cat_6,B,5.561213720316622
463546,Female,No,30,Yes,Healthcare,0.0,1,2.0,Cat_6,C,5.37621359223301
464197,Male,Yes,29,No,Healthcare,5.0,1,2.0,Cat_6,D,5.493261455525606
465146,Male,Yes,58,Yes,Artist,9.0,1,1.0,Cat_6,B,5.646280991735537
462412,Male,Yes,71,No,Artist,1.0,1,5.0,Cat_6,C,5.0
464279,Male,Yes,53,No,Executive,1.0,1,5.0,Cat_6,A,5.4153439153439145
465466,Male,5,31,No,Healthcare,1.0,1,3.0,Cat_6,C,5.370523415977961
463381,Male,Yes,36,Yes,Doctor,8.0,2,4.0,Cat_3,C,5.542547425474254
464230,Male,No,33,No,Engineer,0.0,1,4.0,Cat_1,D,5.39891304347826
465394,Male,No,32,Yes,Engineer,0.0,1,3.0,Cat_4,B,5.798994974874372
467600,Male,Yes,41,Yes,Engineer,5.0,2,5.0,Cat_6,C,5.365159574468085
461105,Female,No,49,Yes,Entertainment,0.0,1,1.0,Cat_3,D,5.481896551724137
464328,Male,Yes,84,No,Lawyer,1.0,3,2.0,Cat_6,B,5.0
462797,Male,Yes,30,Yes,Healthcare,0.0,1,4.0,Cat_6,A,5.450123456790123
461008,Male,No,26,No,Healthcare,1.0,1,4.0,Cat_3,A,5.5598853868194835
461412,Female,Yes,41,Yes,Artist,5.0,3,3.0,Cat_5,B,5.454076086956522
462283,Male,No,25,No,Healthcare,4.0,1,5.0,Cat_6,D,5.4602179836512255
467683,Male,Yes,26,Yes,Healthcare,9.0,3,3.0,Cat_2,D,5.5598853868194835
463727,Female,No,27,No,Doctor,0.0,1,5.0,Cat_3,A,5.554330708661417
467174,Male,Yes,41,No,Executive,0.0,3,3.0,5,A,5.365159574468085
459497,Female,Yes,80,Yes,Lawyer,0.0,1,1.0,Cat_6,C,5.0
464407,Female,Yes,50,Yes,Healthcare,1.0,1,3.0,Cat_6,D,5.416020671834626
462738,Female,No,28,Yes,Healthcare,5.0,1,3.0,Cat_2,D,5.661891891891893
